alias_id,college_id,alias_name,alias_normalized,authority,year,source_id,notes
1265,1398,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU, KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",vinayaka missions medical college and hospital karaikal keezhakasakudimedu kottucherry p o karaikal 609 609 u t of puducherry puducherry,MCC,,,
1266,1318,"SRM Medical College and Hospital, Chennai,SRM MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTRE, POTHERI, KATTANKULATHUR 603203, CHENGALPATTU DIST,, Tamil Nadu, 603203",srm medical college and hospital chennai srm medical college hospital and research centre potheri kattankulathur chengalpattu district tamil nadu,MCC,,,
1267,981,"Malla Reddy Dental College For Women, Hyderabad,Suraram X Roads Jeedimetla Hyderabad Telangana, Telangana, 500055 (Female Seat only )",malla reddy dental college for women hyderabad suraram x roads jeedimetla hyderabad telangana telangana female seat only,MCC,,,
1268,1251,"Shri Sathya Sai Medical College and Research Institute, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",shri sathya sai medical college and research institute chennai sbv chennai campus shri sathya sai nagar ammapettai chennai tamil nadu,MCC,,,
1269,777,"Indira Gandhi Institute of Dental Sciences, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam,, Puducherry, 607402",indira gandhi institute of dental sciences pondicherry sbv pondicherry campus pillaiyarkuppam puducherry,MCC,,,
1270,116,"Autonomous State Medical College, Sultanpur, Uttar Pradesh,Autonomous State Medical College Dubepur Sultanpur, Uttar Pradesh, 227815",autonomous state medical college sultanpur uttar pradesh autonomous state medical college dubepur sultanpur uttar pradesh,MCC,,,
1271,983,"Malla Reddy Institute of Dental Sciences, Hyderabad,Suraram X Roads Jeedimetla Hyderabad Telangana 500055, Telangana, 500055",malla reddy institute of dental sciences hyderabad suraram x roads jeedimetla hyderabad telangana telangana,MCC,,,
1272,493,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR,GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH, Chandigarh, 160030",government medical college and hospital chandigar government medical college and hospital sector 32 chandigarh chandigarh,MCC,,,
1273,42,"AIIMS Jammu,AIIMS, Vijaypur, Jammu, Jammu and Kashmir, Jammu And Kashmir, 184120",aiims jammu aiims vijaypur jammu jammu and kashmir jammu and kashmir,MCC,,,
1274,852,"K.A.P. VISWANATHAM Govt Medical College,TIRUCHIRAPALLI,PERIYAMILAGUPARAI, TIRUCHIRAPALLI-620001, Tamil Nadu, 620001",k a p viswanatham government medical college tiruchirapalli periyamilaguparai tiruchirapalli tamil nadu,MCC,,,
1275,569,"Govt Medical College Kannur,P.O Pariyaram Medical College, Kannur, Kerala 670503, Kerala, 670503",government medical college kannur p o pariyaram medical college kannur kerala kerala,MCC,,,
1276,189,"CHENGALPATTU MEDICAL COLL,CHENGALPATTU,GST ROAD, CHENGALPATTU- 603 001 CHENGALPATTU DISTRICT, Tamil Nadu, 603001",chengalpattu medical college chengalpattu gst road chengalpattu 603 001 chengalpattu district tamil nadu,MCC,,,
1277,300,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College and Hospital Desula MIA Alwar Rajasthan India 301030, Rajasthan, 301030",employees state insurance corporation medical college alwar esic medical college and hospital desula mia alwar rajasthan india rajasthan,MCC,,,
1278,1053,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa,NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli road, Silvassa., Dadra And Nagar Haveli, 396230",namo medical education and research institute government medical college silvassa namo medical education and research institute next to sayli cricket stadium sayli road silvassa dadra and nagar haveli,MCC,,,
1279,874,"Kalyan Singh Government Medical College, Bulandshahr , Uttar Prades,339, CHANDPUR ROAD, NEAR SADAR TEHSIL, BULANDSHAHR, Uttar Pradesh, 203001",kalyan singh government medical college bulandshahr uttar prades 339 chandpur road near sadar tehsil bulandshahr uttar pradesh,MCC,,,
1280,368,"GMC, Azamgarh, UP,Government Medical College and Super Facility Hospital Chakrapanpur Post Office-Kanaila, Azamgarh, Uttar Pradesh, 276128",gmc azamgarh up government medical college and super facility hospital chakrapanpur post office kanaila azamgarh uttar pradesh,MCC,,,
1281,703,"Government Medical College, Virudhunagar,1 COLLECTORATE MASTER PLAN COMPLEX KOORAIKUNDU VILLAGE VIRUDHUNAGAR, Tamil Nadu, 626002",government medical college virudhunagar 1 collectorate master plan complex kooraikundu village virudhunagar tamil nadu,MCC,,,
1282,1247,"SHRI BHAUSAHEB HIRE GOVT. M.C., DHULE,Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule, Maharashtra, 424002",shri bhausaheb hire government m c dhule shribhusaheb hire government medical college malegaon road chakkarbardi area dhule maharashtra,MCC,,,
1283,666,"Government Medical College Satna ,Near Kendriya Vidyalaya No. 2, Kripalpur Satna, Madhya Pradesh, 485001",government medical college satna near kendriya vidyalaya no 2 kripalpur satna madhya pradesh,MCC,,,
1284,14,"ACSR Govt Medical College, Nellore,OPP. TO AC SUBBA REDDY STADIUM DARGAMITTA NELLORE SPSR NELLORE DISTRICT, ANDHRA PRADESH, Andhra Pradesh, 524004",acsr government medical college nellore opp to ac subba reddy stadium dargamitta nellore spsr nellore district andhra pradesh andhra pradesh,MCC,,,
1285,202,"CHIKKABALLAPURA INSTITUTE OF MEDICAL SCIENCES, KARNATAKA,AROORU VILLAGE,PERESANDRA POST, CHIKKABALLAPUR KARANATAKA, Karnataka, 562104",chikkaballapura institute of medical sciences karnataka arooru village peresandra post chikkaballapur karanataka karnataka,MCC,,,
1286,98,"Autonomous State Medical College, Kanpur Dehat, Uttar Pradesh,Kumbhi, Akabarpur, Kanpur Dehat U.P., Uttar Pradesh, 209101",autonomous state medical college kanpur dehat uttar pradesh kumbhi akabarpur kanpur dehat u p uttar pradesh,MCC,,,
1287,598,"Government Medical College, Mahabubangar,Government Medical College Mahabubnagar,Thirumala Hills, Edira Village.Mahabubnagar, Telangana, 509002",government medical college mahabubangar government medical college mahabubnagar thirumala hills edira village mahabubnagar telangana,MCC,,,
1288,1329,"Sundarlal patwa Govt medical College mandsaur,Dean Office, Sunderlal Patwa Government Medical College, Mhow Neemuch Bypass, Mandsaur M.P., Madhya Pradesh, 458001",sundarlal patwa government medical college mandsaur dean office sunderlal patwa government medical college mhow neemuch bypass mandsaur m p madhya pradesh,MCC,,,
1289,104,"Autonomous State Medical College, Pilibhit, Uttar Pradesh,SH26 Bithaura Kalan Puranpur Road Pilibhit, Uttar Pradesh, 262001",autonomous state medical college pilibhit uttar pradesh sh26 bithaura kalan puranpur road pilibhit uttar pradesh,MCC,,,
1290,1401,"Virendra Kumar Sakhlecha Government Medical College, Neemuch, Madhya Pradesh,Virendra Kumar Sakhlecha Government Medical College, Kanawati, Mhow- Naseerabad, Neemuch, Madhya Pradesh, 458441",virendra kumar sakhlecha government medical college neemuch madhya pradesh virendra kumar sakhlecha government medical college kanawati mhow naseerabad neemuch madhya pradesh,MCC,,,
1291,561,"Govt Medical College, Jogulamba, Gadwal,GMC Jogulamba Gadwal, Near Doulath peer Dargah, Doudharpally, Ring Road, Sangala Cheruvu, Gadwal Tow, Telangana, 509125",government medical college jogulamba gadwal gmc jogulamba gadwal near doulath peer dargah doudharpally ring road sangala cheruvu gadwal tow telangana,MCC,,,
1292,608,"Govt Medical College, Mulugu, Telangana,gmc.mulugu@gmail.com, Telangana, 506342",government medical college mulugu telangana gmc mulugu@gmail com telangana,MCC,,,
1293,971,"Mahatma Gandhi Mission Medical College, Vashi, Navi Mumbai,Sector 30, Vashi, Navi Mumbai, Maharashtra, 400703",mahatma gandhi mission medical college vashi navi mumbai sector 30 vashi navi mumbai maharashtra,MCC,,,
1294,788,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara, Bhubaneswar, Khordha, Odisha, 754001",institute of medical sciences and sum hospital campus ii at nakhara po phulnakhara bhubaneswar khordha odisha,MCC,,,
1295,799,"J R MEDICAL COLLEGE AND HOSPITAL, TAMIL NADU,Chennai-Trichy NH- 45,Kiledaiyalam, Tindivanam Taluk,Villupuram District., Tamil Nadu, 604302",j r medical college and hospital tamil nadu chennai trichy nh 45 kiledaiyalam tindivanam taluk villupuram district tamil nadu,MCC,,,
1296,1407,"VMS Dental College, Salem,Sankari Main Road NH-47 Ariyanoor, Salem., Tamil Nadu, 636308",vms dental college salem sankari main road nh 47 ariyanoor salem tamil nadu,MCC,,,
1297,1313,"SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI, RAMAPURAM, CHENNAI - 89, Tamil Nadu, 600089",srm dental college chennai srm dental college bharathi salai ramapuram chennai 89 tamil nadu,MCC,,,
1298,1254,"Shri Sathya Sai Medical College and RI, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",shri sathya sai medical college and ri chennai sbv chennai campus shri sathya sai nagar ammapettai chennai tamil nadu,MCC,,,
1299,1207,"SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",sathyabama university dental college and hospt chennai jeppiaar nagar rajiv gandhi salai chennai tamil nadu,MCC,,,
1300,849,"K.A.P. VISWANATHAM Govt Medical College,TIRUCHIRAP ALLI",k a p viswanatham government medical college,MCC,,,
1301,609,"Government Medical College, Mumbai, Maharashtra",government medical college mumbai,MCC,,,
1302,1052,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa",namo medical education and research institute,MCC,,,
1303,556,"Government Medical College, Jhunjhunu, Rajasthan",government medical college jhunjhunu,MCC,,,
1304,873,"Kalyan Singh Government Medical College, Bulandshahr , Uttar Prades",kalyan singh government medical college bulandshahr,MCC,,,
1305,471,"Govt. Medical College, Udhampur",government medical college,MCC,,,
1306,495,"Government Medical College and Hospital, Jajpur, Odisha (Renamed as Jajati Keshari Medical College and Hospital, Jajpur)",government medical college and hospital jajpur odisha renamed as jajati keshari medical college and hospital jajpur,MCC,,,
1307,471,"Government Medical College, Hanumangarh",government medical college,MCC,,,
1308,471,"GOVERNMENT MEDICAL COLLEGE, BUNDI",government medical college,MCC,,,
1309,89,"Autonomous State Medical Collage, Kushinagar, Uttar Pradesh",autonomous state medical collage kushinagar,MCC,,,
1310,97,"Autonomous State Medical College, Kanpur Dehat, Uttar Pradesh",autonomous state medical college kanpur dehat,MCC,,,
1311,975,"Mahatma Vidur Autonomous State Medical College,Bijnor Uttar Pradesh",mahatma vidur autonomous state medical college,MCC,,,
1312,669,"Government Medical College, Seoni, Madhya Pradesh",government medical college seoni,MCC,,,
1313,1328,Sundarlal patwa Govt medical College mandsaur,sundarlal patwa government medical college mandsaur,MCC,,,
1314,103,"Autonomous State Medical College, Pilibhit, Uttar Pradesh",autonomous state medical college pilibhit,MCC,,,
1315,1399,"Virendra Kumar Sakhlecha Government Medical College, Neemuch, Madhya Pradesh",virendra kumar sakhlecha government medical college neemuch,MCC,,,
1316,115,"Autonomous State Medical College, Sultanpur, Uttar Pradesh",autonomous state medical college sultanpur,MCC,,,
1317,101,"Autonomous State Medical College, Lalitpur, U.P",autonomous state medical college lalitpur u p,MCC,,,
1318,560,"Govt Medical College, Jogulamba, Gadwal",government medical college jogulamba,MCC,,,
1319,606,"Govt Medical College, Mulugu, Telangana",government medical college mulugu,MCC,,,
1320,631,"Government Medical College Narsampet, Telangana",government medical college narsampet,MCC,,,
1321,1365,"Tinsukia Medical College & Hospital, Tinsukia",tinsukia medical college and hospital,MCC,,,
1322,629,"Government Medical College, Narayanpet, Telangana",government medical college narayanpet,MCC,,,
1323,311,ESIC Dental College and Hospital Rohini,esic dental college and hospital rohini,MCC,,,
1324,434,Government Dental College Dibrugarh,government dental college dibrugarh,MCC,,,
1325,419,"Government Dental College, Silchar",government dental college,MCC,,,
1326,970,"Mahatma Gandhi Mission Medical College, Vashi, Navi Mumbai",mahatma gandhi mission medical college vashi,MCC,,,
1327,787,"Institute of Medical Sciences & SUM Hospital, Campus II",institute of medical sciences and sum hospital,MCC,,,
1328,776,"Indira Gandhi Institute of Dental Sciences, Pondicherry",indira gandhi institute of dental sciences,MCC,,,
1329,798,"J R MEDICAL COLLEGE AND HOSPITAL, TAMIL NADU",j r medical college and hospital,MCC,,,
1330,734,Graphic Era Institute Of Medical Science,graphic era institute of medical science,MCC,,,
1331,968,"Mahatma Gandhi Mission Medical College, Nerul",mahatma gandhi mission medical college,MCC,,,
1332,1250,"Shri Sathya Sai Medical College and Research Institute, Chennai",shri sathya sai medical college and research institute,MCC,,,
1333,120,"B.J. MEDICAL COLLEGE, AHMEDABAD,B.J. Medical College, New Civil Hospital Campus, Asarwa, Ahmedabad 380016, Gujarat, 380016",b j medical college ahmedabad b j medical college new civil hospital campus asarwa ahmedabad gujarat,MCC,,,
1334,252,"Dr. B.S.A. Medical College, Delhi,DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE AND HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",doctor b s a medical college delhi doctorbaba saheb ambedkar medical college and hospital rohini sec 6 delhi delhi nct,MCC,,,
1335,42,"AIIMS Jammu,AIIMS, Vijaypur, Jammu, Jammu and Kashmir, Jammu And Kashmir, 181134",aiims jammu aiims vijaypur jammu jammu and kashmir jammu and kashmir,MCC,,,
1336,1008,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Jail road, Bhavnagar, Gujarat, 364001",medical college bhavnagar near s t bus stand jail road bhavnagar gujarat,MCC,,,
1337,697,"GOVT. MEDICAL COLLEGE,TIRUNELVELI,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND, TIRUNELVELI-11, Tamil Nadu, 627011",government medical college tirunelveli the dean tirunelveli medical college highground tirunelveli 11 tamil nadu,MCC,,,
1338,750,"GVMC, VILLUPURAM,THE DEAN, GOVERNMENT VILLUPURAM MEDICAL COLLEGE, TRICHY TRUNK ROAD, MUNDIYAMPAKKAM, VILLUPURAM, Tamil Nadu, 605601",gvmc villupuram the dean government villupuram medical college trichy trunk road mundiyampakkam villupuram tamil nadu,MCC,,,
1339,611,"Government Medical College, Mumbai, Maharashtra,Gokuldas Tejpal Hospital Premises L T Marg Near L T Marg Police Station Near Crawford Market Mumbai, Maharashtra, 400001",government medical college mumbai maharashtra gokuldas tejpal hospital premises l t marg near l t marg police station near crawford market mumbai maharashtra,MCC,,,
1340,694,"Government Medical College, Thiruvallur,BLOCK 1 MASTER PLAN COMPLEX, THIRUVALLUR COLLECTORATE, PERUMBAKKAM VILLAGE, THIRUVALLUR, TAMIL NADU , Tamil Nadu, 602001",government medical college thiruvallur block 1 master plan complex thiruvallur collectorate perumbakkam village thiruvallur tamil nadu tamil nadu,MCC,,,
1341,328,"ESIC Medical College AND PGIMSR, Chennai,ASHOK PILLAR ROAD, KK NAGAR, CHENNAI, Tamil Nadu, 600078",esic medical college and pgimsr chennai ashok pillar road kk nagar chennai tamil nadu,MCC,,,
1342,1272,"SLBS Govt. Medical College, Mandi,Mandi at Nerchowk PO Bhangrotu Tehsil Balh District Mandi, Himachal Pradesh, 175021",slbs government medical college mandi mandi at nerchowk po bhangrotu tehsil balh district mandi himachal pradesh,MCC,,,
1343,477,"Government Medical College, Ananthapuram,GOVERNMENT MEDICAL COLLEGE ANANTHAPURAMU, Andhra Pradesh, 515001",government medical college ananthapuram government medical college ananthapuramu andhra pradesh,MCC,,,
1344,160,"BPS Govt. Med. College, Sonepat,DIRECTOR, BPS GOVT MEDICAL COLLEGE FOR WOMEN KHANPUR KALAN SONEPAT-131305, Haryana, 131305 (Female Seat only )",bps government medical college sonepat director bps government medical college for women khanpur kalan sonepat haryana female seat only,MCC,,,
1345,654,"Government Medical College, Quthbullapur,Government Medical College Quthbullapur, Plot A2-2B ECIL cross roads Kushaiguda Hyderabad Medch, Telangana, 500062",government medical college quthbullapur government medical college quthbullapur plot a2 2b ecil cross roads kushaiguda hyderabad medch telangana,MCC,,,
1346,668,"Government Medical College, Sawai Madhopur,Government Medical College, Sawai Madhopur Village Thingla, Sawai Madhopur, Rajasthan, Rajasthan, 322001",government medical college sawai madhopur government medical college sawai madhopur village thingla sawai madhopur rajasthan rajasthan,MCC,,,
