college_id,college_code,college_name,name_normalized,state,city,ownership,counselling,courses,annual_intake,fee_govt_quota,fee_private,nmc_approved,source_id,notes
728,,"GOVT.MEDICAL COLLEGE,THIRUVANANTHA PURAM,OFFICE OF THE PRINCIPAL,GOVT.MEDICAL COLLEGE THIRUVANANTHAPURAM,M EDICAL COLLEGE PO,KERALA, Kerala, 695011",governmentmedical college thiruvanantha puram office of the principal governmentmedical college thiruvananthapuram m edical college po kerala kerala,Kerala,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
729,,"GOVT.MEDICAL COLLEGE,THIRUVANANTHAPURAM,OFFICE OF THE PRINCIPAL,GOVT.MEDICAL COLLEGE THIRUVANANTHAPURAM,MEDICAL COLLEGE PO,KERALA, Kerala, 695011",governmentmedical college thiruvananthapuram office of the principal governmentmedical college thiruvananthapuram medical college po kerala kerala,Kerala,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
730,,"GOVT.MEDICAL COLLEGE, THRISSUR , Govt.Medical College,Thrissur,Medi cal College P.O, Pin - 680596, Thrissur District., Kerala, 680596",governmentmedical college thrissur governmentmedical college thrissur medi cal college p o pin thrissur district kerala,Kerala,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
731,,"GOVT.MEDICAL COLLEGE, THRISSUR,Govt.Medical College,Thrissur,Medical College P.O, Pin -680596, Thrissur District., Kerala, 680596",governmentmedical college thrissur governmentmedical college thrissur medical college p o pin thrissur district kerala,Kerala,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
732,,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI",grant medical college and sir j j hospital,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
733,,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of HospitalCompound, Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",grant medical college and sir j j hospital mumbai sir jj group of hospitalcompound sir jj road byculla mumbai maharashtra,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
734,,Graphic Era Institute Of Medical Science,graphic era institute of medical science,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
735,,"Graphic Era Institute Of Medical Science,Graphic Era Institute of Medical Sciences 16th Milestone Chakrata Road Dehradun Uttarakhand 2480, Uttarakhand, 248007",graphic era institute of medical science graphic era institute of medical sciences 16th milestone chakrata road dehradun uttarakhand 2480 uttarakhand,Uttarakhand,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
736,,"Graphic Era Institute Of Medical Science,Graphic Era Institute of Medical Sciences 16th Milestone Chakrata Road Dehradun Uttarakhand, Uttarakhand, 248007",graphic era institute of medical science graphic era institute of medical sciences 16th milestone chakrata road dehradun uttarakhand uttarakhand,Uttarakhand,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
737,,"GTMC, THIRUVARUR",gtmc,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
738,,"GTMC, THIRUVARUR,MASTER PLAN COMPLEX, VILAMAL VILLAGE, THIRUVARUR, Tamil Nadu, 610004",gtmc thiruvarur master plan complex vilamal village thiruvarur tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
739,,"Gulbarga Institute of Medical Sciences, Gulbarga",gulbarga institute of medical sciences,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
740,,"Gulbarga Institute of Medical Sciences, Gulbarga,Gulbarga Institute of Medical Sciences, Veeresh Nagar, Sedam Road, Kalaburagi, Karnataka, 585105",gulbarga institute of medical sciences gulbarga gulbarga institute of medical sciences veeresh nagar sedam road kalaburagi karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
741,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",gulbarga institute of medical sciences vireshnagar sedam road,Karnataka,,government,KEA,,,60100.0,,1,,auto-generated from allotment data; needs manual review
742,,"GUNTUR MEDICAL COLLEGE, GUNTUR",guntur medical college,Andhra Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
743,,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association Building, Andhra Pradesh, 522004",guntur medical college guntur kannavarithoa opp ngos association building andhra pradesh,Andhra Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
744,,"GURU GOVIND SINGH MED COLL,FARIDKOT",guru govind singh medical college,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
745,,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab, 151203",guru govind singh medical college faridkot sadiq road faridkot punjab,Punjab,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
746,,"GUWAHATI MEDICAL COLLEGE, GUWAHATI",guwahati medical college,Assam,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
747,,"GUWAHATI MEDICAL COLLEGE, GUWAHATI,Narakasur Hill top , Bhangagarh, Guwahati, Assam, 781032",guwahati medical college guwahati narakasur hill top bhangagarh guwahati assam,Assam,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
748,,"GVMC, VILLUPURAM",gvmc,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
749,,"GVMC, VILLUPURAM,THE DEAN, GOVT. VILLUPURAM MEDICAL COLLEGE, TRICHY TRUNK ROAD, MUNDIYAMPAKKAM, VILLUPURAM DISTRICT, Tamil Nadu, 605601",gvmc villupuram the dean government villupuram medical college trichy trunk road mundiyampakkam villupuram district tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
750,,"GVMC, VILLUPURAM,THE DEAN, GOVERNMENT VILLUPURAM MEDICAL COLLEGE, TRICHY TRUNK ROAD, MUNDIYAMPAKKAM, VILLUPURAM, Tamil Nadu, 605601",gvmc villupuram the dean government villupuram medical college trichy trunk road mundiyampakkam villupuram tamil nadu,Tamil Nadu,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
751,,"Hamdard Inst. of Med. Sciences and Research, New Delhi",hamdard institute of medical sciences and research,Delhi,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
752,,"Hamdard Inst of Med Sciences and Research, New Delhi,Hamdard Nagar, Jamia Hamdard, New Delhi, Delhi (NCT), 110062",hamdard institute of medical sciences and research new delhi hamdard nagar jamia hamdard new delhi delhi nct,Delhi (NCT),,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
753,,"Hamdard Inst of Med Sciences and Research, New Delhi,HIMSR, Guru Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",hamdard institute of medical sciences and research new delhi himsr guru ravidas marg hamdard nagar new delhi delhi nct,Delhi (NCT),,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
754,,"Hamdard Inst of Med Sciences and Research, New Delhi,HIMSR, Jamia Hamdard, Guru Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",hamdard institute of medical sciences and research new delhi himsr jamia hamdard guru ravidas marg hamdard nagar new delhi delhi nct,Delhi (NCT),,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
755,,"HASSAN INST. MEDICAL SCIENCES, HASSAN",hassan institute medical sciences,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
756,,"HASSAN INST. MEDICAL SCIENCES, HASSAN,K R PURAM, BEHIND DC OFFICE,HASSAN, Karnataka, 573201",hassan institute medical sciences hassan k r puram behind dc office hassan karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
757,,"Hassan Institute of Medical Sciences,Near Chamarajendra Hospital,Hassan",hassan institute of medical sciences near chamarajendra hospital,Karnataka,,government,KEA,,,60100.0,,1,,auto-generated from allotment data; needs manual review
758,,"Haveri Institute of Medical Sciences, Karnataka",haveri institute of medical sciences,Karnataka,,government,BOTH,,,60100.0,,1,,auto-generated from allotment data; needs manual review
759,,"Haveri Institute of Medical Sciences, Karnataka,Devagiri-Yellapura, Haveri-581110, Karnataka, 581110",haveri institute of medical sciences karnataka devagiri yellapura haveri karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
760,,"Haveri Institute of Medical Sciences, Karnataka,First Floor MCH Block District Hospital, Karnataka, 581110",haveri institute of medical sciences karnataka first floor mch block district hospital karnataka,Karnataka,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
761,,"Hinduhridayasa mrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra",hinduhridayasa mrat balasaheb thackeray medical college and doctor r n cooper municipal general hospital,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
762,,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra",hinduhridayasamrat balasaheb thackeray medical college and doctor r n cooper municipal general hospital,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
763,,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI, Maharashtra, 400056",hinduhridayasamrat balasaheb thackeray medical college and doctor r n cooper municipal general hospital maharashtra juhu vileparle west mumbai maharashtra,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
764,,"HKDET`S Dental College Hospital,Kalur Road,Humnabad,Humnabad, Bidar Dist",hkdet s dental college hospital kalur road humnabad humnabad,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
765,,"Hyderabad Karnataka Education Societies Dental College,Sedam Road,Gulbarga",hyderabad karnataka education societies dental college sedam road,Karnataka,,government,KEA,,,,,1,,auto-generated from allotment data; needs manual review
766,,"IMS BHU Dental, Varanasi",ims bhu dental,Uttar Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
767,,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 221105",ims bhu dental varanasi institute of medical sciences banaras hindu university uttar pradesh,Uttar Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
768,,"Indira Gandhi Dental College and SBV, Pondycherry",indira gandhi dental college and sbv,Unknown,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
769,,"Indira Gandhi Dental College and SBV, Pondycherry,SBV Campus, Pillaiyarkuppam, Pondicherry, Puducherry, 607402",indira gandhi dental college and sbv pondycherry sbv campus pillaiyarkuppam pondicherry puducherry,Puducherry,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
770,,"Indira Gandhi Dental College and SBV, Pondycherry,SBV Pondicherry Campus, Pillaiyarkuppam,, Puducherry, 607402",indira gandhi dental college and sbv pondycherry sbv pondicherry campus pillaiyarkuppam puducherry,Puducherry,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
771,,"Indira Gandhi Govt. Dental College, Jammu",indira gandhi government dental college,Jammu and Kashmir,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
772,,"Indira Gandhi Govt. Dental College, Jammu,Indira Gandhi Govt. Dental College, Rehari Chungi, Jammu, Jammu And Kashmir, 180005",indira gandhi government dental college jammu indira gandhi government dental college rehari chungi jammu jammu and kashmir,Jammu And Kashmir,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
773,,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR",indira gandhi governmentmedical college,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
774,,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MAYO HOSPITAL CENTRAL AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",indira gandhi governmentmedical college nagpur mayo hospital central avenue road near ram zula nagpur maharashtra,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
775,,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",indira gandhi governmentmedical college nagpur meyo hospital central avenue road near ram zula nagpur maharashtra,Maharashtra,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
776,,"Indira Gandhi Institute of Dental Sciences, Pondicherry",indira gandhi institute of dental sciences,Puducherry,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
777,,"Indira Gandhi Institute of Dental Sciences, Pondicherry,SBV Pondicherry Campus, Pillaiyarkuppam,, Puducherry, 607402",indira gandhi institute of dental sciences pondicherry sbv pondicherry campus pillaiyarkuppam puducherry,Puducherry,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
778,,"Indira Gandhi Institute of Medical Sciences, Patna",indira gandhi institute of medical sciences,Bihar,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
779,,"Indira Gandhi Institute of Medical Sciences, Patna,RAZA BAZAR, SHEIKHPURA, PATNA",indira gandhi institute of medical sciences patna raza bazar sheikhpura,Bihar,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
780,,"Indira Gandhi Institute of Medical Sciences, Patna,RAZA BAZAR, SHEIKHPURA, PATNA, Bihar, 800014",indira gandhi institute of medical sciences patna raza bazar sheikhpura patna bihar,Bihar,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
781,,"INDIRA GANDHI MEDICAL COLL., SHIMLA",indira gandhi medical college,Himachal Pradesh,,government,MCC,,,,,1,,auto-generated from allotment data; needs manual review
